model,method,n,tsr,gtsr,degraded_ids,corrected_ids,common_utility_n,common_success_loss,failure_penalized_loss,direction_n,direction_accuracy,own_success_pairs,own_conditional_flip,all_pair_flip_or_failure,review_count,fallback_selected,logical_calls,tokens,token_missing_requests
gemini,q10:B4,160,1.0,1.0,[],[],160,0.0003146501678116281,0.0003146501678116281,160,0.9875,240,0.025,0.025,16,9,336,127569,0
gemini,q10:B3_0,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,16,10,336,127865,0
gemini,q10:B3_1,160,1.0,1.0,[],[],160,0.00029408660117029615,0.00029408660117029615,160,0.9875,240,0.0375,0.0375,16,13,336,127722,0
gemini,q10:B3_2,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,16,13,336,127509,0
gemini,q10:B3_3,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,16,14,336,127899,0
gemini,q10:B3_4,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,16,11,336,127671,0
gemini,q10:B3_5,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,16,13,336,128169,0
gemini,q10:B3_6,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,16,12,336,128145,0
gemini,q10:B3_7,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,16,10,336,127445,0
gemini,q10:B3_8,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,16,15,336,127413,0
gemini,q10:B3_9,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,16,14,336,127665,0
gemini,q10:B3_10,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,16,13,336,127183,0
gemini,q10:B3_11,160,1.0,1.0,[],[],160,0.00029408660117029615,0.00029408660117029615,160,0.9875,240,0.0375,0.0375,16,12,336,127608,0
gemini,q10:B3_12,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,16,9,336,127743,0
gemini,q10:B3_13,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,16,13,336,127510,0
gemini,q10:B3_14,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,16,13,336,127629,0
gemini,q10:B3_15,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,16,13,336,127402,0
gemini,q10:B3_16,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,16,14,336,127709,0
gemini,q10:B3_17,160,1.0,1.0,[],[],160,0.00029408660117029615,0.00029408660117029615,160,0.9875,240,0.0375,0.0375,16,11,336,127774,0
gemini,q10:B3_18,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,16,14,336,127763,0
gemini,q10:B3_19,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,16,13,336,127250,0
gemini,q20:DARC,160,1.0,1.0,[],[],160,0.0003146501678116281,0.0003146501678116281,160,0.9875,240,0.025,0.025,32,22,352,136639,0
gemini,q20:B4,160,1.0,1.0,[],[],160,0.0003146501678116281,0.0003146501678116281,160,0.9875,240,0.025,0.025,32,19,352,136967,0
gemini,q20:B3_0,160,1.0,1.0,[],[],160,0.00029408660117029615,0.00029408660117029615,160,0.9875,240,0.0375,0.0375,32,21,352,135883,0
gemini,q20:B3_1,160,1.0,1.0,[],[],160,0.0003146501678116281,0.0003146501678116281,160,0.9875,240,0.025,0.025,32,25,352,136484,0
gemini,q20:B3_2,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,32,27,352,135979,0
gemini,q20:B3_3,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,32,27,352,136534,0
gemini,q20:B3_4,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,32,24,352,136240,0
gemini,q20:B3_5,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,32,26,352,136528,0
gemini,q20:B3_6,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,32,23,352,137405,0
gemini,q20:B3_7,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,32,24,352,135606,0
gemini,q20:B3_8,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,32,28,352,135903,0
gemini,q20:B3_9,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,32,25,352,136453,0
gemini,q20:B3_10,160,1.0,1.0,[],[],160,0.00033985624625901387,0.00033985624625901387,160,0.9875,240,0.0375,0.0375,32,25,352,135513,0
gemini,q20:B3_11,160,1.0,1.0,[],[],160,0.00029408660117029615,0.00029408660117029615,160,0.9875,240,0.0375,0.0375,32,24,352,135908,0
gemini,q20:B3_12,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,32,20,352,136212,0
gemini,q20:B3_13,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,32,25,352,136260,0
gemini,q20:B3_14,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,32,27,352,136252,0
gemini,q20:B3_15,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,32,25,352,135877,0
gemini,q20:B3_16,160,1.0,1.0,[],[],160,0.00029408660117029615,0.00029408660117029615,160,0.9875,240,0.0375,0.0375,32,25,352,136133,0
gemini,q20:B3_17,160,1.0,1.0,[],[],160,0.00029408660117029615,0.00029408660117029615,160,0.9875,240,0.0375,0.0375,32,26,352,136503,0
gemini,q20:B3_18,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,32,28,352,136185,0
gemini,q20:B3_19,160,1.0,1.0,[],[],160,0.0003192926796176819,0.0003192926796176819,160,0.9875,240,0.05,0.05,32,24,352,136209,0
haiku,B0,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,0,0,160,63264,0
haiku,B6,160,0.99375,0.975,"[""e2_clean_028_v3""]",[],159,0.0007007921024675155,0.006946412151827093,160,0.975,237,0.05063291139240506,0.0625,160,5,480,253795,0
haiku,DARC_online,160,1.0,1.0,[],[],159,0.0007007921024675155,0.0007216182302744792,160,0.975,240,0.05,0.05,3,0,323,143854,0
haiku,B4_online,160,1.0,1.0,[],[],159,0.0007007921024675155,0.0007216182302744792,160,0.975,240,0.05,0.05,3,0,323,143815,0
haiku,q5:DARC,160,1.0,1.0,[],[],159,0.0007007921024675155,0.0007216182302744792,160,0.975,240,0.05,0.05,8,0,328,147556,0
haiku,q5:B4,160,1.0,1.0,[],[],159,0.0007007921024675155,0.0007216182302744792,160,0.975,240,0.05,0.05,8,0,328,147872,0
haiku,q5:B3_0,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,8,1,328,147363,0
haiku,q5:B3_1,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,8,0,328,146892,0
haiku,q5:B3_2,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,8,0,328,146995,0
haiku,q5:B3_3,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,8,0,328,146872,0
haiku,q5:B3_4,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,8,0,328,146764,0
haiku,q5:B3_5,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,8,1,328,147192,0
haiku,q5:B3_6,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,8,1,328,147424,0
haiku,q5:B3_7,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,8,0,328,146783,0
haiku,q5:B3_8,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,8,2,328,146925,0
haiku,q5:B3_9,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,8,1,328,146824,0
haiku,q5:B3_10,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,8,0,328,146898,0
haiku,q5:B3_11,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,8,0,328,146927,0
haiku,q5:B3_12,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,8,0,328,147210,0
haiku,q5:B3_13,160,1.0,1.0,[],[],159,0.0007007921024675155,0.0007216182302744792,160,0.975,240,0.05,0.05,8,1,328,146936,0
haiku,q5:B3_14,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,8,0,328,147348,0
haiku,q5:B3_15,160,1.0,1.0,[],[],159,0.0007007921024675155,0.0007216182302744792,160,0.975,240,0.05,0.05,8,1,328,146902,0
haiku,q5:B3_16,160,1.0,1.0,[],[],159,0.0007007921024675155,0.0007216182302744792,160,0.975,240,0.05,0.05,8,0,328,146896,0
haiku,q5:B3_17,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,8,0,328,147137,0
haiku,q5:B3_18,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,8,0,328,147399,0
haiku,q5:B3_19,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,8,0,328,146815,0
haiku,q10:DARC,160,1.0,1.0,[],[],159,0.0007007921024675155,0.0007216182302744792,160,0.975,240,0.05,0.05,16,1,336,153872,0
haiku,q10:B4,160,1.0,1.0,[],[],159,0.0007007921024675155,0.0007216182302744792,160,0.975,240,0.05,0.05,16,1,336,153346,0
haiku,q10:B3_0,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,16,1,336,152993,0
haiku,q10:B3_1,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,16,0,336,152834,0
haiku,q10:B3_2,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,16,1,336,152502,0
haiku,q10:B3_3,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,16,2,336,152901,0
haiku,q10:B3_4,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,16,1,336,152613,0
haiku,q10:B3_5,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,16,1,336,153262,0
haiku,q10:B3_6,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,16,1,336,153172,0
haiku,q10:B3_7,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,16,1,336,152024,0
haiku,q10:B3_8,160,0.99375,0.975,"[""e2_clean_028_v3""]",[],159,0.0007743311408745806,0.007019491571244113,160,0.96875,237,0.06329113924050633,0.075,16,2,336,152496,0
haiku,q10:B3_9,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,16,1,336,152712,0
haiku,q10:B3_10,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,16,1,336,151980,0
haiku,q10:B3_11,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,16,0,336,152353,0
haiku,q10:B3_12,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,16,1,336,152788,0
haiku,q10:B3_13,160,1.0,1.0,[],[],159,0.0007007921024675155,0.0007216182302744792,160,0.975,240,0.05,0.05,16,1,336,152406,0
haiku,q10:B3_14,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,16,0,336,152789,0
haiku,q10:B3_15,160,1.0,1.0,[],[],159,0.0007007921024675155,0.0007216182302744792,160,0.975,240,0.05,0.05,16,1,336,152337,0
haiku,q10:B3_16,160,1.0,1.0,[],[],159,0.0007007921024675155,0.0007216182302744792,160,0.975,240,0.05,0.05,16,0,336,152343,0
haiku,q10:B3_17,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,16,1,336,152834,0
haiku,q10:B3_18,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,16,0,336,152832,0
haiku,q10:B3_19,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,16,0,336,152249,0
haiku,q20:DARC,160,1.0,1.0,[],[],159,0.0007007921024675155,0.0007216182302744792,160,0.975,240,0.05,0.05,32,1,352,164785,0
haiku,q20:B4,160,1.0,1.0,[],[],159,0.0007007921024675155,0.0007216182302744792,160,0.975,240,0.05,0.05,32,1,352,165262,0
haiku,q20:B3_0,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,32,2,352,163697,0
haiku,q20:B3_1,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,32,0,352,164479,0
haiku,q20:B3_2,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,32,1,352,164081,0
haiku,q20:B3_3,160,1.0,1.0,[],[],159,0.0007007921024675155,0.0007216182302744792,160,0.975,240,0.05,0.05,32,2,352,163910,0
haiku,q20:B3_4,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,32,2,352,163437,0
haiku,q20:B3_5,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,32,1,352,164029,0
haiku,q20:B3_6,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,32,2,352,165344,0
haiku,q20:B3_7,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,32,1,352,163013,0
haiku,q20:B3_8,160,0.99375,0.975,"[""e2_clean_028_v3""]",[],159,0.0007743311408745806,0.007019491571244113,160,0.96875,237,0.06329113924050633,0.075,32,3,352,163318,0
haiku,q20:B3_9,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,32,2,352,164027,0
haiku,q20:B3_10,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,32,3,352,163272,0
haiku,q20:B3_11,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,32,0,352,164004,0
haiku,q20:B3_12,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,32,1,352,163737,0
haiku,q20:B3_13,160,1.0,1.0,[],[],159,0.0007007921024675155,0.0007216182302744792,160,0.975,240,0.05,0.05,32,2,352,163813,0
haiku,q20:B3_14,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,32,1,352,164453,0
haiku,q20:B3_15,160,1.0,1.0,[],[],159,0.0007007921024675155,0.0007216182302744792,160,0.975,240,0.05,0.05,32,2,352,163343,0
haiku,q20:B3_16,160,1.0,1.0,[],[],159,0.0007007921024675155,0.0007216182302744792,160,0.975,240,0.05,0.05,32,0,352,163455,0
haiku,q20:B3_17,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,32,2,352,164118,0
haiku,q20:B3_18,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,32,0,352,163821,0
haiku,q20:B3_19,160,1.0,1.0,[],[],159,0.0007743311408745806,0.0007946976496915004,160,0.96875,240,0.0625,0.0625,32,0,352,163707,0
sonnet,B0,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,0,0,160,63814,0
sonnet,B6,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,160,10,480,251812,0
sonnet,DARC_online,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,1,0,321,143813,0
sonnet,B4_online,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,1,0,321,143813,0
sonnet,q5:DARC,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,0,328,148225,0
sonnet,q5:B4,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,0,328,148225,0
sonnet,q5:B3_0,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,0,328,148930,0
sonnet,q5:B3_1,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,1,328,148820,0
sonnet,q5:B3_2,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,0,328,148690,0
sonnet,q5:B3_3,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,0,328,148625,0
sonnet,q5:B3_4,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,1,328,148516,0
sonnet,q5:B3_5,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,0,328,148778,0
sonnet,q5:B3_6,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,0,328,149037,0
sonnet,q5:B3_7,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,1,328,148399,0
sonnet,q5:B3_8,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,0,328,148672,0
sonnet,q5:B3_9,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,1,328,148394,0
sonnet,q5:B3_10,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,1,328,148744,0
sonnet,q5:B3_11,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,1,328,148735,0
sonnet,q5:B3_12,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,0,328,148988,0
sonnet,q5:B3_13,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,0,328,148491,0
sonnet,q5:B3_14,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,1,328,148909,0
sonnet,q5:B3_15,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,0,328,148526,0
sonnet,q5:B3_16,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,0,328,148931,0
sonnet,q5:B3_17,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,1,328,148934,0
sonnet,q5:B3_18,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,0,328,148796,0
sonnet,q5:B3_19,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,8,1,328,148544,0
sonnet,q10:DARC,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,0,336,154381,0
sonnet,q10:B4,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,0,336,154381,0
sonnet,q10:B3_0,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,0,336,154325,0
sonnet,q10:B3_1,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,1,336,154332,0
sonnet,q10:B3_2,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,1,336,154193,0
sonnet,q10:B3_3,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,0,336,154328,0
sonnet,q10:B3_4,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,1,336,154156,0
sonnet,q10:B3_5,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,1,336,154632,0
sonnet,q10:B3_6,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,0,336,154358,0
sonnet,q10:B3_7,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,1,336,153799,0
sonnet,q10:B3_8,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,0,336,153940,0
sonnet,q10:B3_9,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,2,336,153994,0
sonnet,q10:B3_10,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,1,336,153638,0
sonnet,q10:B3_11,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,1,336,154112,0
sonnet,q10:B3_12,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,2,336,154277,0
sonnet,q10:B3_13,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,1,336,153860,0
sonnet,q10:B3_14,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,2,336,154146,0
sonnet,q10:B3_15,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,1,336,153859,0
sonnet,q10:B3_16,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,0,336,154247,0
sonnet,q10:B3_17,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,2,336,154254,0
sonnet,q10:B3_18,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,0,336,154071,0
sonnet,q10:B3_19,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,16,1,336,153796,0
sonnet,q20:DARC,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,0,352,165262,0
sonnet,q20:B4,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,0,352,165262,0
sonnet,q20:B3_0,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,1,352,164626,0
sonnet,q20:B3_1,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,2,352,165508,0
sonnet,q20:B3_2,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,1,352,164752,0
sonnet,q20:B3_3,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,0,352,165155,0
sonnet,q20:B3_4,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,2,352,165007,0
sonnet,q20:B3_5,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,2,352,165136,0
sonnet,q20:B3_6,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,2,352,165867,0
sonnet,q20:B3_7,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,1,352,164270,0
sonnet,q20:B3_8,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,1,352,164627,0
sonnet,q20:B3_9,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,2,352,164944,0
sonnet,q20:B3_10,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,1,352,164325,0
sonnet,q20:B3_11,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,3,352,164846,0
sonnet,q20:B3_12,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,2,352,165000,0
sonnet,q20:B3_13,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,1,352,164991,0
sonnet,q20:B3_14,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,2,352,165087,0
sonnet,q20:B3_15,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,3,352,164544,0
sonnet,q20:B3_16,160,1.0,1.0,[],[],160,0.0005184460637020756,0.0005184460637020756,160,0.9875,240,0.025,0.025,32,2,352,165077,0
